stdno,name,gender,country,curriculum,scholarship,college,earned,classif,yearlevel,allowed,grp,npriority,nalternates,ncurrent
3918-85392,Jan Bond,F,1,BACA-2011-PR,0,CAS,117,4,4,18,3,4,0,0,
0333-66890,Charles Bond,F,1,BSA-2011,0,CA,78,2,3,21,3,8,0,0,
9810-90079,Austin MacLeod,M,1,BSMST-2011-BIO,0,CAS,38,2,2,20,3,7,5,0,
7706-98201,Natalie Short,F,1,BSFT-2011-PR,0,CA,79,3,3,18,3,2,0,0,
1196-44794,Michelle Parr,F,1,BSDC-2011,0,CDC,114,4,4,18,3,7,0,0,
0507-03187,Amanda Davies,F,1,BSABM-2011,0,CEM,98,3,4,18,3,7,5,0,
2224-00715,Robert Sanderson,F,1,BSBIO-2011,0,CAS,111,3,4,19,3,6,5,0,
7195-63799,Julia Morrison,M,1,BSABE-2011,0,CEAT,91,2,3,20,3,7,0,0,
8361-33934,Jessica Wilson,F,1,BSDC-2011,0,CDC,111,3,4,18,3,8,1,0,
3830-16562,Paul Hill,F,2,DVM-2011,0,CVM,188,4,6,21,3,7,0,0,
7368-83786,Joan Morgan,F,1,DVM-2002,0,CVM,131,3,4,21,3,5,0,0,
9678-23622,Jason Ball,F,1,BSCE-2011,0,CEAT,36,1,2,17,3,7,2,0,
5338-60730,Warren Black,M,1,DVM-2011,0,CVM,91,2,3,18,3,5,0,0,
6529-62466,Warren Black,M,1,BSABM-2011,0,CEM,59,2,3,18,3,4,0,0,
7094-05420,Blake Scott,F,1,BSDC-2011,0,CDC,87,3,3,18,3,6,3,0,
7706-80550,Jacob Hill,M,1,BSN-2011,0,CHE,21,1,2,20,3,8,1,0,
4829-13623,Theresa Bower,F,1,BSA-2011,0,CA,90,3,3,21,3,7,9,0,
0911-80279,Peter Robertson,F,1,BSABM-2011,0,CEM,74,3,3,18,3,7,8,0,
7749-14425,Zoe Piper,F,1,BSABM-2011,0,CEM,92,3,4,18,3,6,0,0,
8609-10742,Nicholas Anderson,F,1,BSBIO-2011,0,CAS,34,1,2,19,3,8,8,0,
4920-99823,Wanda Hodges,M,1,BSAM-2011,0,CAS,54,2,3,18,3,5,0,0,
0931-57135,Justin Forsyth,M,1,BSABE-2011,0,CEAT,94,2,3,20,3,8,2,0,
0497-25050,Austin White,M,1,BSN-2011,0,CHE,65,2,3,23,3,9,2,0,
7456-69860,Pippa North,M,1,BACA-2011-PR,0,CAS,87,3,3,18,3,6,1,0,
1320-95388,Carl Vance,F,1,BSDC-2011,0,CDC,78,3,3,18,3,6,4,0,
7591-59972,Stephen Chapman,F,1,BSMATH-2011,0,CAS,69,3,3,18,3,6,8,0,
9429-71892,Faith Gray,M,1,BSCHE-2011-GEN,0,CEAT,72,2,3,20,3,8,5,0,
0427-35605,Owen Coleman,F,1,BSCHEM-2011,0,CAS,76,2,3,19,3,7,1,0,
4106-79097,Katherine Lee,F,1,BSFT-2011,0,CA,85,3,3,18,3,7,8,0,
5232-54928,Jack Hardacre,M,1,BSCE-2011,0,CEAT,75,2,3,17,3,6,3,0,
1342-87606,Samantha Langdon,F,1,BSFT-2011,0,CA,79,3,3,18,3,6,7,0,
1558-57859,Gabrielle Underwood,F,1,BSN-2011,0,CHE,71,2,3,23,3,8,3,0,
0036-23888,Nicola Burgess,M,1,BSHE-2011,0,CHE,77,3,3,21,3,8,3,0,
4393-44512,Warren Rutherford,M,1,BSABM-2011,0,CEM,65,2,3,18,3,7,10,0,
9364-79508,Jessica Johnston,F,1,BSHE-2011,0,CHE,62,2,3,21,3,9,6,0,
1270-81378,Ruth Bailey,F,1,BACA-2011,0,CAS,69,2,3,18,3,7,7,0,
3176-21420,Anna Wright,M,1,BSCHE-2011-GEN,0,CEAT,76,2,3,20,3,7,7,0,
2918-88168,Penelope King,M,1,BAPHLO-2011,0,CAS,54,2,3,18,3,6,1,0,
2351-23465,Stewart Lewis,F,1,BSAP-2011,0,CAS,75,2,3,20,3,6,1,0,
3518-02899,Ella Alsop,F,1,BSF-2011,0,CFNR,75,2,3,21,3,8,7,0,
1966-55435,Penelope Graham,F,1,BSMST-2011-MATH,0,CAS,83,3,3,21,3,8,0,0,
4251-06988,Virginia Slater,F,1,BSCE-2011,0,CEAT,67,2,3,17,3,8,2,0,
3077-17714,Emily Murray,F,1,BSABE-2011,0,CEAT,78,2,3,20,3,8,5,0,
4767-26394,Vanessa King,M,1,BSCE-2011,0,CEAT,84,2,3,17,3,6,1,0,
9925-34794,Julian Randall,M,1,BSBIO-2011,0,CAS,79,3,3,21,3,8,2,0,
4838-76334,Gabrielle Watson,F,1,BSMATH-2011,0,CAS,63,2,3,18,3,5,0,0,
3275-06971,Ava Peake,M,1,BSN-2011,0,CHE,74,2,3,23,3,7,0,0,
9141-15335,Cameron Harris,F,1,BSECO-2012,0,CEM,65,2,3,18,3,7,3,0,
9389-91949,Robert Sanderson,F,1,BSHE-2011,0,CHE,83,3,3,21,3,7,5,0,
5649-64417,Kevin Cameron,F,1,BSHE-2011,0,CHE,48,2,2,20,3,8,6,0,
7794-61812,Melanie Quinn,M,1,BSA-2011,0,CA,55,2,2,18,3,8,4,0,
9765-40585,Emma Carr,M,1,BSIE-2013,0,CEAT,71,2,3,19,3,6,4,0,
1603-18934,Tracey Hill,M,1,BSHE-2011,0,CHE,74,2,3,21,3,8,8,0,
1470-99299,Leah Vaughan,M,1,BSAP-2011,0,CAS,54,2,2,18,3,5,0,0,
4749-41043,Austin White,F,1,BSFT-2011,0,CA,76,2,3,18,3,7,8,0,
8417-33764,Ava Dickens,M,1,BSAC-2011,0,CA-CAS,59,2,3,20,3,8,12,0,
6049-53944,Jan Peake,F,1,BSAP-2011,0,CAS,75,2,3,20,3,7,1,0,
5855-79393,Lily Ferguson,M,1,BSMATH-2011,0,CAS,57,2,3,18,3,5,0,0,
6550-92760,Eric Brown,F,1,BSN-2011,0,CHE,80,3,3,23,3,8,2,0,
1435-19291,Phil Russell,F,1,BSF-2011,0,CFNR,66,2,3,21,3,8,6,0,
9896-88199,Joshua Ogden,F,1,BSBIO-2011,0,CAS,60,2,3,21,3,7,5,0,
7586-11261,Lauren Davies,F,1,BACA-2011-PR,0,CAS,69,2,3,18,3,7,5,0,
5893-71357,Sue Wallace,F,1,BSAP-2011,0,CAS,56,2,3,20,3,3,0,0,
1437-61680,Lisa Forsyth,M,1,BASOC-2012,0,CAS,66,2,3,18,3,9,8,0,
9857-19321,Ian Wallace,F,1,BACA-2011,0,CAS,72,3,3,18,3,7,9,0,
2471-43858,Zoe Piper,M,1,BSCS-2011-SP-PR,0,CAS,74,3,3,18,3,6,6,0,
5624-19762,John Cornish,F,1,BSECO-2012,0,CEM,71,3,3,18,3,7,7,0,
5239-04990,Vanessa King,F,1,BSMATH-2011,0,CAS,66,2,3,18,3,7,7,0,
9812-08291,Matt Parsons,F,1,BACA-2011,0,CAS,72,3,3,18,3,7,8,0,
7607-23272,Karen Hardacre,F,1,BSCS-2011-SP-PR,0,CAS,59,2,3,18,3,7,8,0,
3128-47055,Emily Murray,M,1,BSFT-2011,0,CA,85,3,3,18,3,8,5,0,
1165-21833,Jake Avery,F,1,BSECO-2012,0,CEM,59,2,3,18,3,6,1,0,
4536-18108,Sophie Davies,F,1,BSBIO-2011,0,CAS,79,3,3,21,3,7,11,0,
0129-03629,Melanie Quinn,F,1,BSAECO-2011,0,CEM,72,2,3,18,3,8,10,0,
2356-56786,Gavin Hart,F,1,BSN-2011,0,CHE,71,2,3,23,3,8,1,0,
2793-65527,Donna Hardacre,M,1,BSCHE-2011-GEN,0,CEAT,85,2,3,20,3,9,3,0,
8892-12850,Andrew Berry,F,1,BSCE-2011,0,CEAT,57,2,3,17,3,6,5,0,
4682-15709,Anna Wright,F,1,BSCE-2011,0,CEAT,60,2,3,17,3,7,3,0,
4605-31329,Colin Reid,M,1,BSECO-2012,0,CEM,3,1,1,17,3,7,1,0,
9185-34030,Zoe Manning,F,1,BSCHEM-2011,0,CAS,88,3,3,19,3,6,4,0,
0860-16206,Sally Forsyth,F,1,BSCHE-2011-GEN,0,CEAT,33,1,2,20,3,10,7,0,
8030-27976,Ruth Taylor,F,1,BSBIO-2011,0,CAS,31,1,2,19,3,7,9,0,
5276-94219,Lily Ferguson,M,1,BSABE-2011,0,CEAT,78,2,3,20,3,6,5,0,
9645-20590,Grace Davies,M,1,BACA-2011-PR,0,CAS,63,2,3,18,3,7,8,0,
9613-13626,Oliver Young,F,1,BSCHE-2011-GEN,0,CEAT,81,2,3,20,3,9,3,0,
7723-64369,Rebecca Manning,M,1,BACA-2011,0,CAS,72,3,3,18,3,7,7,0,
7467-24689,Blake Sanderson,F,1,BSMST-2011-CHEM,0,CAS,68,2,3,21,3,8,2,0,
6928-13595,Julia Howard,F,1,BSN-2011,0,CHE,71,2,3,23,3,9,3,0,
9204-31945,Leah Gray,F,1,BSHE-2011,0,CHE,77,3,3,21,3,8,6,0,
7919-16055,Dominic Langdon,M,1,BSCHE-2011-GEN,0,CEAT,79,2,3,20,3,9,6,0,
4242-88513,Jake Avery,F,1,BACA-2011-PR,0,CAS,66,2,3,18,3,8,5,0,
4377-61686,Victoria Hughes,F,1,BSBIO-2011,0,CAS,79,3,3,21,3,7,4,0,
1437-70055,Peter Knox,M,1,BSABM-2011,0,CEM,68,2,3,18,3,8,5,0,
9211-05301,Stephanie Russell,F,1,BSDC-2011,0,CDC,72,2,3,18,3,6,5,0,
3503-33277,Amelia James,F,1,BSCHE-2011-GEN,0,CEAT,69,2,3,20,3,9,2,0,
2910-50090,Lily Chapman,F,1,BSIE-2013,0,CEAT,67,2,3,19,3,6,0,0,
9625-49909,Cameron Harris,M,1,BSAM-2011,0,CAS,66,2,3,18,3,6,2,0,
0014-81207,Gabrielle Watson,M,1,BSEE-2011,0,CEAT,72,2,3,20,3,6,5,0,
3556-45927,Irene Young,F,1,BSSTAT-2011,0,CAS,83,3,3,18,3,6,4,0,
8755-67685,David Roberts,F,1,BSBIO-2011,0,CAS,82,3,3,21,3,7,3,0,
4297-82023,Theresa Turner,F,1,BSBIO-2011,0,CAS,79,3,3,21,3,8,4,0,
2554-19151,Joe Nolan,F,1,BSN-2011,0,CHE,78,3,3,23,3,8,3,0,
9054-69873,Dorothy Johnston,M,1,BAPHLO-2011,0,CAS,72,3,3,18,3,6,2,0,
1779-66677,Julia Payne,M,1,BSABT-2011-PR,0,CA,76,3,3,21,3,8,11,0,
3318-48024,Piers Tucker,F,1,BSABM-2011,0,CEM,68,2,3,18,3,7,1,0,
0983-85772,Lisa Nash,M,1,BSA-2011,0,CA,75,2,3,21,3,9,4,0,
8676-43655,Nicola Burgess,F,1,BSCE-2011,0,CEAT,68,2,3,17,3,4,0,0,
7650-16095,Leonard Edmunds,F,1,BSHE-2011,0,CHE,77,3,3,21,3,7,8,0,
4886-47063,Sue Hart,F,1,BSABT-2011,0,CA,82,3,3,21,3,8,9,0,
8168-05075,Deirdre Gibson,F,1,BSDC-2011,0,CDC,75,3,3,18,3,6,6,0,
2823-78128,Amanda Bower,F,1,BSFT-2011,0,CA,82,3,3,18,3,6,9,0,
5894-31919,Dorothy Burgess,M,1,BSDC-2011,0,CDC,72,2,3,18,3,7,8,0,
8144-71713,Neil Marshall,F,1,BSN-2011,0,CHE,74,2,3,23,3,8,1,0,
3492-47291,Katherine Lee,M,1,BSABE-2011,0,CEAT,75,2,3,20,3,7,5,0,
8598-29438,Dylan Buckland,F,1,BSAECO-2011,0,CEM,19,1,2,18,3,8,5,0,
6680-31488,Kylie Baker,M,1,BSBIO-2011,0,CAS,70,2,3,21,3,7,6,0,
5050-24612,Neil Coleman,F,1,BSF-2011,0,CFNR,72,2,3,21,3,8,4,0,
6065-99149,Samantha Langdon,F,1,BSDC-2011,0,CDC,75,3,3,18,3,6,12,0,
1589-79479,Jacob Clark,F,1,BSA-2011,0,CA,78,2,3,21,3,8,10,0,
1364-15300,Anna Davies,F,1,BACA-2011-PR,0,CAS,72,3,3,18,3,7,6,0,
1871-80847,Nicholas Sharp,F,1,BSCS-2011-SP-PR,0,CAS,68,2,3,18,3,6,6,0,
7273-52053,Penelope King,M,1,BSMST-2011-BIO,0,CAS,87,3,3,21,3,9,6,0,
3922-48571,Lauren Bower,F,1,BSF-2011,0,CFNR,65,2,3,21,3,7,5,0,
6301-34147,Lily Ferguson,M,1,BACA-2011,0,CAS,21,1,2,18,3,8,4,0,
8182-59495,Carl Avery,F,1,BSECO-2012,0,CEM,68,2,3,18,3,6,7,0,
9258-25923,Gordon Clarkson,F,1,BSN-2011,0,CHE,71,2,3,23,3,7,4,0,
8744-62957,Dominic Sharp,M,1,BSCS-2011-SP-PR,0,CAS,68,2,3,18,3,6,9,0,
9609-27790,Angela Vance,F,1,BSDC-2011,0,CDC,75,3,3,18,3,6,6,0,
1053-56783,Karen Hardacre,F,1,BSDC-2011,0,CDC,72,2,3,18,3,7,6,0,
4256-93190,Carolyn Wallace,M,1,BSCE-2011,0,CEAT,35,1,2,17,3,7,5,0,
6887-89560,Cameron Hunter,F,1,BSEE-2011,0,CEAT,69,2,3,20,3,6,0,0,
9508-63543,Zoe Piper,F,1,BSAECO-2011,0,CEM,54,2,3,18,3,7,9,0,
4295-82757,Hannah Powell,M,1,BSF-2011,0,CFNR,75,2,3,21,3,8,6,0,
7797-22523,Jan Wilson,M,1,BSCHE-2011-GEN,0,CEAT,84,2,3,20,3,7,2,0,
0657-24553,Karen Marshall,M,1,BSAP-2011,0,CAS,64,2,3,20,3,4,0,0,
9862-11901,James Manning,F,1,BSFT-2011,0,CA,85,3,3,18,3,6,8,0,
3455-16694,David Hunter,F,1,BSDC-2011,0,CDC,72,2,3,18,3,7,6,0,
7497-31812,Angela Vance,F,1,BASOC-2012,0,CAS,69,2,3,18,3,7,5,0,
5879-79419,Jane Baker,F,1,BSDC-2011,0,CDC,75,3,3,18,3,6,8,0,
2095-55406,Julian Sanderson,M,1,BSCE-2011,0,CEAT,69,2,3,17,3,8,4,0,
7481-19388,Kevin Newman,F,1,BSFT-2011,0,CA,50,2,2,19,3,8,2,0,
9617-59587,Lisa Hodges,F,1,BSABM-2011,0,CEM,59,2,3,18,3,7,8,0,
3813-74801,Anne Arnold,F,1,BSCE-2011,0,CEAT,72,2,3,17,3,7,2,0,
0610-34659,Gavin Hart,M,1,BSCS-2011-SP-PR,0,CAS,65,2,3,18,3,7,4,0,
9137-99759,Gabrielle Ellison,F,1,BSABE-2011,0,CEAT,81,2,3,20,3,7,5,0,
3066-21198,Joe Nolan,F,1,BSABE-2011,0,CEAT,66,2,3,20,3,7,5,0,
1964-44196,Adam Hughes,F,1,BSCHE-2011-GEN,0,CEAT,75,2,3,20,3,9,5,0,
8936-12011,Chloe Walsh,F,1,BSHE-2011,0,CHE,45,2,2,20,3,7,6,0,
1082-72631,Zoe Manning,M,1,BSAECO-2011,0,CEM,72,2,3,18,3,6,10,0,
8750-54475,Cameron Ince,F,1,BSBIO-2011,0,CAS,76,3,3,21,3,8,5,0,
6007-48806,Pippa Wright,F,1,BSABM-2011,0,CEM,77,3,3,18,3,7,6,0,
5985-15294,Sophie Morgan,F,1,BSSTAT-2011,0,CAS,80,3,3,18,3,6,5,0,
0110-86461,Jan Welch,F,1,BSAECO-2011,0,CEM,69,2,3,18,3,7,6,0,
2107-00304,Lisa Chapman,F,1,BSCHE-2011-GEN,0,CEAT,78,2,3,20,3,7,4,0,
3038-56672,Alexander Reid,M,1,BSCE-2011,0,CEAT,72,2,3,17,3,6,4,0,
1342-97996,Christian Welch,F,1,BSBIO-2011,0,CAS,85,3,3,21,3,6,9,0,
7735-29113,Sean Hemmings,M,1,BSAM-2011,0,CAS,66,2,3,18,3,6,4,0,
2452-57551,Hannah Grant,M,1,BSA-2011,0,CA,78,2,3,21,3,8,3,0,
6598-36913,Charles Black,M,1,BSSTAT-2011,0,CAS,80,3,3,18,3,7,5,0,
2302-95312,Pippa North,F,1,BSN-2011,0,CHE,77,3,3,23,3,7,3,0,
9487-07882,Joan Morgan,F,1,BSCHE-2011-GEN,0,CEAT,75,2,3,20,3,8,5,0,
1125-72579,Jessica Hill,F,1,BSDC-2011,0,CDC,72,2,3,18,3,6,6,0,
3086-20848,Alison Forsyth,M,1,BSBIO-2011,0,CAS,76,3,3,21,3,8,5,0,
4061-90299,Boris White,F,1,BACA-2011,0,CAS,60,2,3,18,3,6,0,0,
4002-77871,Adam MacLeod,F,1,BSBIO-2011,0,CAS,54,2,2,19,3,6,5,0,
7061-89507,Sally Skinner,M,1,BSAC-2011,0,CA-CAS,82,2,3,20,3,8,7,0,
9888-41976,Dorothy Hill,F,1,BSABT-2011,0,CA,69,2,3,21,3,9,1,0,
8054-99374,Matt Parsons,F,1,BACA-2011,0,CAS,69,2,3,18,3,7,6,0,
7443-34318,Anne Knox,M,1,BSSTAT-2011,0,CAS,89,3,3,18,3,7,3,0,
3028-43913,Gordon Harris,F,1,BSBIO-2011,0,CAS,82,3,3,21,3,8,3,0,
3701-24016,Victoria Poole,F,1,BSIE-2013,0,CEAT,36,1,2,21,3,8,2,0,
7208-07686,Audrey Langdon,M,1,BSCE-2011,0,CEAT,81,2,3,17,3,8,1,0,
6094-68273,Hannah Skinner,F,1,BSCS-2011-SP-PR,0,CAS,53,2,3,18,3,7,2,0,
8209-34032,Ella Vaughan,M,1,BSCHE-2011-GEN,0,CEAT,61,2,3,20,3,8,5,0,
5801-31904,Carolyn Davidson,F,1,BSA-2011,0,CA,81,3,3,21,3,8,13,0,
6449-97872,Alison Hodges,F,1,BSCHE-2011-GEN,0,CEAT,76,2,3,20,3,8,7,0,
5939-27211,Joe Lewis,F,1,BSCHE-2011-GEN,0,CEAT,71,2,3,20,3,7,5,0,
1752-07530,Austin Glover,M,1,BSHE-2011,0,CHE,80,3,3,21,3,8,6,0,
7022-99391,Dylan Buckland,F,1,BACA-2011,0,CAS,72,3,3,18,3,7,6,0,
1574-22079,Alison Pullman,F,1,BSABE-2011,0,CEAT,81,2,3,20,3,8,5,0,
4306-46223,Lillian Taylor,F,1,BSDC-2011,0,CDC,66,2,3,18,3,6,6,0,
3545-50048,Victoria Hughes,F,1,BSECO-2012,0,CEM,56,2,3,18,3,7,3,0,
8358-59489,Chloe Dyer,M,1,BSCHE-2011-GEN,0,CEAT,82,2,3,20,3,8,5,0,
5930-11907,Lucas Smith,F,1,BSF-2011,0,CFNR,75,2,3,21,3,9,6,0,
6978-62487,John Walsh,F,1,BSCHE-2011-GEN,0,CEAT,69,2,3,20,3,9,7,0,
0319-74829,Madeleine May,F,1,BSAECO-2011,0,CEM,66,2,3,18,3,7,6,0,
2268-41674,James Paterson,F,1,BSECO-2012,0,CEM,71,3,3,18,3,7,3,0,
1644-36677,Samantha Langdon,M,1,BSABM-2011,0,CEM,74,3,3,18,3,7,7,0,
2296-53337,Ryan Kerr,F,1,BSECO-2012,0,CEM,71,3,3,18,3,7,6,0,
6348-23034,Stephen Chapman,F,1,BACA-2011-PR,0,CAS,69,2,3,18,3,6,7,0,
4765-09409,Stewart Manning,F,1,BSCE-2011,0,CEAT,67,2,3,17,3,5,1,0,
7029-76282,Lisa Forsyth,M,1,BSCS-2011-SP-PR,0,CAS,38,2,2,18,3,7,9,0,
7543-12298,Leah Vaughan,F,1,BASOC-2012,0,CAS,54,2,3,18,3,7,8,0,
1249-72105,Dan Peters,F,1,BSAM-2011,0,CAS,75,3,3,18,3,6,4,0,
3473-30193,Sue Bailey,F,1,BSBIO-2011,0,CAS,79,3,3,21,3,8,4,0,
8955-84040,Emily Bell,F,1,BSSTAT-2011,0,CAS,35,1,2,19,3,8,4,0,
0005-40113,Nathan Sutherland,M,1,BSEE-2011,0,CEAT,74,2,3,20,3,6,5,0,
1205-38776,Edward Fisher,M,1,BSN-2011,0,CHE,74,2,3,23,3,8,3,0,
3931-98819,Adam Hughes,F,1,BSBIO-2011,0,CAS,61,2,3,21,3,7,7,0,
4492-85521,Warren Rutherford,F,1,BACA-2011,0,CAS,69,2,3,18,3,8,7,0,
1001-55827,Neil Marshall,F,1,BSF-2011,0,CFNR,51,2,2,21,3,9,7,0,
0834-41595,Ella Vaughan,M,1,BSSTAT-2011,0,CAS,57,2,2,19,3,7,9,0,
9112-83131,Colin Duncan,M,1,BSIE-2013,0,CEAT,76,2,3,19,3,6,11,0,
3930-82883,Cameron Hunter,M,1,BSFT-2011,0,CA,52,2,2,19,3,8,11,0,
6226-17220,Matt May,F,1,BSECO-2012,0,CEM,71,3,3,18,3,7,9,0,
9511-92771,Diana Paige,F,1,BSCE-2011,0,CEAT,72,2,3,17,3,8,4,0,
3838-90735,Leah Vaughan,M,1,BSECO-2012,0,CEM,74,3,3,18,3,6,7,0,
3223-90668,Chloe Walsh,F,1,BSABT-2011,0,CA,79,3,3,21,3,7,11,0,
4461-53855,Olivia Paterson,M,1,BSA-2011,0,CA,75,2,3,21,3,7,13,0,
2207-51893,Irene Wright,F,1,BSF-2011,0,CFNR,72,2,3,21,3,8,6,0,
7633-33958,Donna Hardacre,F,1,BSF-2011,0,CFNR,75,2,3,21,3,8,5,0,
8453-63800,Andrea Manning,F,1,BSCHEM-2011,0,CAS,65,2,3,19,3,6,3,0,
5906-00829,Warren Rutherford,F,1,BSN-2011,0,CHE,77,3,3,23,3,7,3,0,
7057-53940,Carol Wright,F,1,BSN-2011,0,CHE,86,3,3,23,3,7,0,0,
0306-22799,Austin Glover,F,1,BSABT-2011,0,CA,76,3,3,21,3,8,12,0,
6124-56252,Amy Marshall,F,1,BASOC-2012,0,CAS,69,2,3,18,3,8,7,0,
4710-47297,Stephanie Sanderson,M,1,BSF-2011,0,CFNR,47,2,2,21,3,8,2,0,
7956-34381,Alexander Bond,M,1,BSA-2011,0,CA,75,2,3,21,3,8,4,0,
3196-11629,Alison Pullman,F,1,BSAECO-2011,0,CEM,72,2,3,18,3,7,9,0,
5040-83429,Evan Mackay,F,1,BSAECO-2011,0,CEM,45,2,2,18,3,8,10,0,
5835-36808,Luke Howard,F,1,BSAP-2011,0,CAS,75,2,3,20,3,5,0,0,
2090-52705,Christian Morrison,F,1,BSCE-2011,0,CEAT,73,2,3,17,3,7,4,0,
9416-59549,Blake Chapman,F,1,BSN-2011,0,CHE,78,3,3,23,3,7,3,0,
9269-85573,Deirdre Gibson,M,1,BSMATH-2011,0,CAS,55,2,3,18,3,4,0,0,
6543-23892,Eric Terry,M,1,BSCHE-2011-GEN,0,CEAT,70,2,3,20,3,8,3,0,
5692-08824,Boris Lawrence,F,1,BSBIO-2011,0,CAS,82,3,3,21,3,9,3,0,
2097-95916,Julian Ellison,F,1,BSIE-2013,0,CEAT,76,2,3,19,3,8,11,0,
0478-99643,Lisa James,F,1,BSA-2011,0,CA,78,2,3,21,3,8,9,0,
5803-90995,Audrey Langdon,F,1,BSN-2011,0,CHE,80,3,3,23,3,7,1,0,
4590-17136,Amanda McLean,F,1,BSCHE-2011-GEN,0,CEAT,75,2,3,20,3,8,4,0,
8385-11410,Simon McGrath,F,1,BSAECO-2011,0,CEM,51,2,2,18,3,7,6,0,
5705-59641,Isaac Nolan,M,1,BSCS-2011-SP-PR,0,CAS,50,2,2,18,3,6,11,0,
8955-62694,Bernadette Cornish,M,1,BSBIO-2011,0,CAS,82,3,3,21,3,8,3,0,
5071-99445,Jacob Clark,M,1,BSCHEM-2011,0,CAS,62,2,2,19,3,7,0,0,
7848-92472,Chloe Dyer,M,1,BSBIO-2011,0,CAS,76,3,3,21,3,8,2,0,
6536-24179,Elizabeth Vaughan,F,1,BSF-2011,0,CFNR,84,3,3,21,3,7,5,0,
4809-27577,Sebastian Dyer,F,1,BSDC-2011,0,CDC,75,3,3,18,3,8,8,0,
8183-55122,Kylie Gill,M,1,BSCE-2011,0,CEAT,69,2,3,17,3,8,4,0,
8289-69644,Julian Hughes,F,1,BSDC-2011,0,CDC,72,2,3,18,3,6,5,0,
3427-25722,Sophie McGrath,F,1,BSBIO-2011,0,CAS,82,3,3,21,3,7,3,0,
7206-37449,Rose Jackson,F,1,BSN-2011,0,CHE,64,2,3,23,3,7,0,0,
1730-32686,Lisa James,F,1,BASOC-2012,0,CAS,72,3,3,18,3,7,7,0,
4378-11681,Jack Hardacre,F,1,BASOC-2012,0,CAS,66,2,3,18,3,7,8,0,
1495-47247,Jane Churchill,F,1,BSAECO-2011,0,CEM,57,2,3,18,3,6,0,0,
3571-10225,Sue Wallace,F,1,BSAECO-2011,0,CEM,63,2,3,18,3,7,8,0,
6066-64383,Gavin Abraham,F,1,BSDC-2011,0,CDC,80,3,3,18,3,6,7,0,
6799-52945,Colin Reid,F,1,BSBIO-2011,0,CAS,73,2,3,21,3,8,5,0,
9800-69820,Simon Brown,F,1,BSECO-2012,0,CEM,68,2,3,18,3,7,3,0,
2787-39957,Bernadette Hart,F,1,BSABM-2011,0,CEM,65,2,3,18,3,8,5,0,
5726-04855,Gavin Hart,F,1,BSABM-2011,0,CEM,80,3,3,18,3,7,6,0,
9417-07803,Melanie Quinn,F,1,BSAECO-2011,0,CEM,69,2,3,18,3,7,5,0,
8917-37257,Pippa Wright,M,1,BSHE-2011,0,CHE,74,2,3,21,3,8,8,0,
8951-57416,Audrey Abraham,M,1,BSBIO-2011,0,CAS,37,1,2,19,3,7,9,0,
9427-86094,Donna Hudson,M,1,BSCS-2011-SP-PR,0,CAS,74,3,3,18,3,7,7,0,
4112-58515,Grace May,M,1,BSA-2011,0,CA,37,1,2,18,3,6,5,0,
0601-73043,Amanda Gray,M,1,BSF-2011,0,CFNR,43,2,2,21,3,8,5,0,
6763-31591,Sonia Berry,F,1,BACA-2011-PR,0,CAS,72,3,3,18,3,7,8,0,
4477-25566,Boris White,M,1,BSA-2011,0,CA,66,2,3,21,3,8,4,0,
3698-95469,James Clark,M,1,BSABE-2011,0,CEAT,81,2,3,20,3,7,3,0,
4067-53560,Victoria Poole,F,1,BSCE-2011,0,CEAT,72,2,3,17,3,8,4,0,
2846-24537,William Lambert,F,1,BSAM-2011,0,CAS,58,2,3,18,3,4,0,0,
1439-24830,Boris White,M,1,BSABE-2011,0,CEAT,0,1,1,12,3,9,0,0,
2741-08725,Dominic Langdon,M,1,BSIE-2013,0,CEAT,80,2,3,19,3,6,11,0,
7822-10843,Alison Forsyth,F,1,BSCS-2011-SP-PR,0,CAS,65,2,3,18,3,7,7,0,
6418-10654,Audrey Abraham,M,1,BSCHE-2011-GEN,0,CEAT,73,2,3,20,3,7,8,0,
5860-68206,Kevin Newman,M,1,BSMST-2011-BIO,0,CAS,81,3,3,21,3,9,6,0,
7528-22273,Bernadette Cornish,F,1,BSECO-2012,0,CEM,65,2,3,18,3,7,2,0,
1942-27494,Bernadette Hart,F,1,BSCHE-2011-GEN,0,CEAT,79,2,3,20,3,9,6,0,
3494-51819,Jan Wilson,M,1,BSABM-2011,0,CEM,74,3,3,18,3,7,1,0,
3876-83744,Carol Newman,F,1,BSHE-2011,0,CHE,77,3,3,21,3,8,6,0,
7009-72254,Molly Rees,M,1,BSA-2011,0,CA,81,3,3,21,3,9,3,0,
4919-42406,Julian Sanderson,M,1,BSCE-2011,0,CEAT,69,2,3,17,3,7,4,0,
8101-85239,Wendy Wilkins,M,1,BSAM-2011,0,CAS,72,3,3,18,3,6,5,0,
6358-28273,Hannah Skinner,F,1,BSCS-2011-SP-PR,0,CAS,74,3,3,18,3,6,9,0,
2038-04213,Justin Duncan,M,1,BSF-2011,0,CFNR,44,2,2,21,3,8,8,0,
0474-39958,Justin McLean,F,1,BSAECO-2011,0,CEM,57,2,3,18,3,7,2,0,
4596-26378,Joan Morgan,F,1,BSABM-2011,0,CEM,74,3,3,18,3,6,9,0,
5894-05701,Chloe Dyer,M,1,BSAECO-2011,0,CEM,67,2,3,18,3,6,10,0,
